title,url,playlist_title,embed_code
LPI - Tự học Linux Bài 55 - Cách Debug trong lập trình Shell Bash,https://www.youtube.com/watch?v=76KfxmMRvWQ,Linux và phần mềm mã nguồn mở,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/76KfxmMRvWQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
001 TOÁN RỜI RẠC Logic mệnh đề   Bài 1 Phép toán mệnh đề,https://www.youtube.com/watch?v=IdHOTe8Ojeo,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/IdHOTe8Ojeo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
TOÁN RỜI RẠC Bài 1 Logic mệnh đề,https://www.youtube.com/watch?v=itaL_d9P1c4,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/itaL_d9P1c4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"001 TOÁN RỜI RẠC Logic mệnh đề Bài 2 Mệnh đề tương đương, thỏa được",https://www.youtube.com/watch?v=HL8y6wIjl7I,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HL8y6wIjl7I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"001 TOÁN RỜI RẠC Logic mệnh đề Bài 3 Chuẩn tắc tuyển, chuyển tắc hội, tối thiếu hóa",https://www.youtube.com/watch?v=MyGyI27UhsU,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/MyGyI27UhsU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"002 TOÁN RỜI RẠC Logic Vị từ, lượng từ",https://www.youtube.com/watch?v=zm9BmFKmWrI,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/zm9BmFKmWrI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
003 TOÁN RỜI RẠC Lập luận,https://www.youtube.com/watch?v=W7W3H_k44Mw,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/W7W3H_k44Mw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
004 TOÁN RỜI RẠC Phương pháp chứng minh,https://www.youtube.com/watch?v=niyO2hmfWrg,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/niyO2hmfWrg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
001B TOÁN RỜI RẠC Logic mệnh đề Thế nào là mệnh đề Phép toán mệnh đề,https://www.youtube.com/watch?v=p78HgbsYw2M,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/p78HgbsYw2M"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
001B TOÁN RỜI RẠC Logic mệnh đề Chứng minh mệnh đề là hằng đúng,https://www.youtube.com/watch?v=qdd67RLDS6Y,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/qdd67RLDS6Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"001C TOÁN RỜI RẠC Bài tập Logic mệnh đề kiểm tra mệnh đề là hằng đúng, hằng sai hay thỏa đ",https://www.youtube.com/watch?v=FKYP7eiOXAg,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FKYP7eiOXAg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
001D TOÁN RỜI RẠC Bài tập Logic mệnh đề chứng minh 2 mệnh đề tương đương Phần 1,https://www.youtube.com/watch?v=gsfwO0nKYFc,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/gsfwO0nKYFc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
001D TOÁN RỜI RẠC Bài tập Logic mệnh đề chứng minh 2 mệnh đề tương đương Phần 2,https://www.youtube.com/watch?v=9U9NQrNAXN4,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9U9NQrNAXN4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
001E TOÁN RỜI RẠC Bài tập Logic mệnh đề Tìm dạng chuẩn tắc tuyển hoàn toàn,https://www.youtube.com/watch?v=9ehOZG6XQwE,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9ehOZG6XQwE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
001F TOÁN RỜI RẠC Bài tập Logic mệnh đề Tối thiếu hóa hàm mệnh đề   Thuật toán Quine McCluskey,https://www.youtube.com/watch?v=4M8vvJ3sWKg,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/4M8vvJ3sWKg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
003A TOÁN RỜI RẠC Bài tập Logic Vị từ   Lập luận,https://www.youtube.com/watch?v=ggzJKfyVyko,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ggzJKfyVyko"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
005 TOÁN RỜI RẠC Cấu trúc cơ sở Tập,https://www.youtube.com/watch?v=qlI5ANqyx0s,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/qlI5ANqyx0s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
006 TOÁN RỜI RẠC Cấu trúc cơ sở Hàm,https://www.youtube.com/watch?v=dmIdNAIr7UM,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/dmIdNAIr7UM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
006 1 TOÁN RỜI RẠC Cấu trúc cơ sở Dãy số và tổng,https://www.youtube.com/watch?v=vfU-p5whpsE,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/vfU-p5whpsE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
006 2 TOÁN RỜI RẠC Cấu trúc cơ sở Tập đếm được và tập không đếm được,https://www.youtube.com/watch?v=l_XE4Sq1vDI,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/l_XE4Sq1vDI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
006 3 TOÁN RỜI RẠC Cấu trúc cơ sở Ma trận,https://www.youtube.com/watch?v=STUCpCGeDqs,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/STUCpCGeDqs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
006A TOÁN RỜI RẠC Báo cáo Bài tập PHÉP TOÁN TẬP ĐƠN ÁNH - TOÀN ÁNH - SONG ÁNH,https://www.youtube.com/watch?v=6XRbTkQ5wtg,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6XRbTkQ5wtg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
006B TOÁN RỜI RẠC Bài tập Tập   Hàm SONG ÁNH hàm ngược,https://www.youtube.com/watch?v=E-6si5ORwn8,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/E-6si5ORwn8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
007A TOÁN RỜI RẠC Phương pháp đếm   Các nguyên lý cơ bản,https://www.youtube.com/watch?v=razjp3uPcz8,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/razjp3uPcz8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
007B TOÁN RỜI RẠC Phương pháp đếm   Đại số tổ hợp,https://www.youtube.com/watch?v=G0vcYqqgxTM,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/G0vcYqqgxTM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
007C TOÁN RỜI RẠC Phương pháp đếm   Hệ thức truy hồi,https://www.youtube.com/watch?v=fNqlY7Wdw24,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fNqlY7Wdw24"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
007A1 TOÁN RỜI RẠC Bài tập Phương pháp đếm   Các nguyên lý cơ bản,https://www.youtube.com/watch?v=6AmWXdPKUDY,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6AmWXdPKUDY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
007B1 TOÁN RỜI RẠC Bài tập Phương pháp đếm   Đại số tổ hợp,https://www.youtube.com/watch?v=NO22aNzP0jk,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/NO22aNzP0jk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
007C1 TOÁN RỜI RẠC Bài tập Phương pháp đếm   Hệ thức truy hồi,https://www.youtube.com/watch?v=5N_GwkbhluI,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/5N_GwkbhluI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
008 TOÁN RỜI RẠC Quan hệ 2 ngôi và n ngôi,https://www.youtube.com/watch?v=3j4l4vrWkeo,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/3j4l4vrWkeo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
009 TOÁN RỜI RẠC Biểu diễn Quan hệ,https://www.youtube.com/watch?v=OpAXI979548,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/OpAXI979548"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
010 TOÁN RỜI RẠC Bao đóng Quan hệ,https://www.youtube.com/watch?v=4FOqPNuL2po,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/4FOqPNuL2po"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
011 TOÁN RỜI RẠC Quan hệ tương đương,https://www.youtube.com/watch?v=Jdy-JC8UfZM,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Jdy-JC8UfZM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
012 TOÁN RỜI RẠC Quan hệ thứ tự,https://www.youtube.com/watch?v=jwwYprS662c,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/jwwYprS662c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"008B 1 TOÁN RỜI RẠC Bài tập Quan hệ 2 ngôi có tính phản xạ, đối xứng, phản đối xứng,",https://www.youtube.com/watch?v=9bUHBQFIQLw,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9bUHBQFIQLw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
008B 2 TOÁN RỜI RẠC Bài tập Quan hệ 2 ngôi Hợp thành quan hệ và lũy thừa,https://www.youtube.com/watch?v=RIvQRScnEh8,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/RIvQRScnEh8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
010B TOÁN RỜI RẠC Hiểu nhanh Thuật toán WarShall tìm Bao đóng bắc cầu,https://www.youtube.com/watch?v=m3OKrUlfH3U,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/m3OKrUlfH3U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
010A TOÁN RỜI RẠC Giải đáp câu hỏi thuật toán WarShall tìm Bao đóng bắc cầu,https://www.youtube.com/watch?v=USoP9sbjLPc,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/USoP9sbjLPc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"010B 1A TOÁN RỜI RẠC Bao đóng Quan hệ phản xạ, đối xứng, bắc cầu",https://www.youtube.com/watch?v=BpcmPHNoXY8,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/BpcmPHNoXY8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"010B 1 TOÁN RỜI RẠC Bao đóng Quan hệ phản xạ, đối xứng, bắc cầu",https://www.youtube.com/watch?v=fVA-J0Lf-PI,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fVA-J0Lf-PI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
010B 2 TOÁN RỜI RẠC Bao đóng Quan hệ bắc cầu   thuật toán WarShall,https://www.youtube.com/watch?v=l0n9L4DrySE,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/l0n9L4DrySE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
011B 1 TOÁN RỜI RẠC Quan hệ tương đương   phân hoạch,https://www.youtube.com/watch?v=Svnm6cspNdw,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Svnm6cspNdw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
011B TOÁN RỜI RẠC Bài tập Quan hệ tương đương   lớp tương đương,https://www.youtube.com/watch?v=k6zjRdYEgU8,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/k6zjRdYEgU8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
013 TOÁN RỜI RẠC Lý thuyết đồ thị,https://www.youtube.com/watch?v=p-Q6Cr_Ag1k,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/p-Q6Cr_Ag1k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
014 TOÁN RỜI RẠC Bài toán trên đồ thị,https://www.youtube.com/watch?v=7BWM5EwwoDY,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7BWM5EwwoDY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
014A TOÁN RỜI RẠC Bài toán trên đồ thị   bài toán Liên thông,https://www.youtube.com/watch?v=2yrN_gfc3cI,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2yrN_gfc3cI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"014B TOÁN RỜI RẠC Bài toán trên đồ thị   Đường đi và chu trình Euler, Hamilton",https://www.youtube.com/watch?v=-jJf_jwhehg,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/-jJf_jwhehg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
014C TOÁN RỜI RẠC Bài toán trên đồ thị   Tìm Đường đi ngắn nhất   Thuậtt toán Dijikstra,https://www.youtube.com/watch?v=I2L77km4Hak,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/I2L77km4Hak"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
014D TOÁN RỜI RẠC Bài toán trên đồ thị  Hành trình người bán hàng   Đồ thị phẳng   Tô màu đồ thị,https://www.youtube.com/watch?v=wrT8g47I9TM,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wrT8g47I9TM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
014B 1 TOÁN RỜI RẠC Bài tập Đồ thị đặc biệt Đồ thị phẳng   Đường đi và chu trình Euler,https://www.youtube.com/watch?v=HaCzovWN__g,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HaCzovWN__g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
015B 1 TOÁN RỜI RẠC Bài tậy Duyệt đồ thị   Duyệt cây,https://www.youtube.com/watch?v=v-UMVHdySCQ,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/v-UMVHdySCQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
015 TOÁN RỜI RẠC Cây   tree,https://www.youtube.com/watch?v=YrknR81xFFU,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/YrknR81xFFU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
015A TOÁN RỜI RẠC Giới thiệu về cây,https://www.youtube.com/watch?v=IlB9SrUMpfA,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/IlB9SrUMpfA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
015B TOÁN RỜI RẠC cây   Duyệt cây,https://www.youtube.com/watch?v=RhA8o3yl19A,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/RhA8o3yl19A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
015C TOÁN RỜI RẠC cây khung nhỏ nhất   Thuật toán Prim   thuật toán Kruskal,https://www.youtube.com/watch?v=JqNRjutNVVU,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/JqNRjutNVVU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
015C TOÁN RỜI RẠC cây khung nhỏ nhất   thuật toán Prim,https://www.youtube.com/watch?v=oIBOHDQTRMA,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/oIBOHDQTRMA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
015D TOÁN RỜI RẠC cây khung nhỏ nhất   thuật toán Kruskal,https://www.youtube.com/watch?v=F4WMnY4iq6w,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/F4WMnY4iq6w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
015F TOÁN RỜI RẠC Ứng dụng của cây,https://www.youtube.com/watch?v=0Mf-PiyQg2A,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0Mf-PiyQg2A"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Kurt Gödel - Nhà Logic Học Vĩ Đại Đã Chứng Minh Toán Học Không Hoàn Hảo,https://www.youtube.com/watch?v=wdfNjNZqiAY,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wdfNjNZqiAY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
012B 1 TOÁN RỜI RẠC Bài tập Quan hệ thứ tự cận trên nhỏ nhất cận dưới lớn nhất,https://www.youtube.com/watch?v=__-tYyPnzh4,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/__-tYyPnzh4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
"015B 2 TOÁN RỜI RẠC Bài tập Biểu diễn đồ thị   Đường đi ngắn nhất   Cây khung, Dijistra,",https://www.youtube.com/watch?v=EJrbeMWZoEE,Toán rời rạc,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/EJrbeMWZoEE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 1. Điện toán đám mây,https://www.youtube.com/watch?v=46TcsEIaF1c,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/46TcsEIaF1c"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 2. Xây dựng điện toán đám mây,https://www.youtube.com/watch?v=eBlWNCIp6aI,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/eBlWNCIp6aI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 3. Thuật toán,https://www.youtube.com/watch?v=9ouF8-bP5Ks,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9ouF8-bP5Ks"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 4. Thiết kế chương trình máy tính,https://www.youtube.com/watch?v=qtHxpNmNXTI,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/qtHxpNmNXTI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 5. Phân tích dữ liệu,https://www.youtube.com/watch?v=9Zx5tRoH0L0,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9Zx5tRoH0L0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 6. Mô hình dữ liệu,https://www.youtube.com/watch?v=rMpzxRgA_CY,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/rMpzxRgA_CY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 7. Tác động toàn cầu của Điện toán đám mây,https://www.youtube.com/watch?v=Hzy5VMF9qZs,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Hzy5VMF9qZs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 8. Quyền riêng tư trong trực tuyến,https://www.youtube.com/watch?v=1_0uT2Alkdg,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/1_0uT2Alkdg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 9. Định tuyến thông tin trên Internet,https://www.youtube.com/watch?v=KWfqptydSNY,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/KWfqptydSNY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Bài 10. An ninh mạng,https://www.youtube.com/watch?v=P_GQTU00f9U,Nhập môn điện toán đám mây,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/P_GQTU00f9U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Nguyên lý hệ điều hành - Tài nguyên hệ thống- Chương 1,https://www.youtube.com/watch?v=YILh1dduI8E,Nguyên lý hệ điều hành,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/YILh1dduI8E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
Nguyên lý hệ điều hành - Các chức năng cơ bản của hệ điều hành - #2-Chương 1,https://www.youtube.com/watch?v=qMA8rQUSEP0,Nguyên lý hệ điều hành,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/qMA8rQUSEP0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
